timestamp,hvac_status,lighting_status,ventilation_status,equipment_load
2024-01-06 06:37:00,off,off,low,0.8404292425211457
2024-01-06 06:38:00,cooling,on,low,0.7194995537374411
2024-01-06 06:39:00,off,off,low,0.4136581183698465
2024-01-06 06:40:00,cooling,on,low,0.6421261836439338
2024-01-06 06:41:00,off,off,low,0.8608567502936695
2024-01-06 06:42:00,cooling,on,low,0.5071026636971422
2024-01-06 06:43:00,off,off,low,0.41149222531145113
2024-01-06 06:44:00,cooling,on,low,0.865215166145459
2024-01-06 06:45:00,off,off,low,0.5767592161752595
2024-01-06 06:46:00,cooling,on,low,0.5503451991976599
2024-01-06 06:47:00,off,off,low,0.46054031987565014
2024-01-06 06:48:00,cooling,on,low,0.8349511769682867
2024-01-06 06:49:00,off,off,low,0.807370060133745
2024-01-06 06:50:00,cooling,on,low,0.5417942396620525
2024-01-06 06:51:00,off,off,low,0.3183679679382473
2024-01-06 06:52:00,cooling,on,low,0.5679908583036837
2024-01-06 06:53:00,off,off,low,0.40851480994803197
2024-01-06 06:54:00,cooling,on,low,0.3856404420893287
2024-01-06 06:55:00,off,off,low,0.5358561671372541
2024-01-06 06:56:00,cooling,on,low,0.3594461624067763
2024-01-06 06:57:00,off,off,low,0.874478704158999
2024-01-06 06:58:00,cooling,on,low,0.3285235090687691
2024-01-06 06:59:00,off,off,low,0.5408217764392363
2024-01-06 07:00:00,cooling,on,low,0.39762162121901695
2024-01-06 07:01:00,off,off,low,0.7132867929172537
2024-01-06 07:02:00,cooling,on,low,0.34728686952873705
2024-01-06 07:03:00,off,off,low,0.6280833445251806
2024-01-06 07:04:00,cooling,on,low,0.7638608971211627
2024-01-06 07:05:00,off,off,low,0.8700359010293826
2024-01-06 07:06:00,cooling,on,low,0.7191165377816476
2024-01-06 07:07:00,off,off,low,0.35969505458075013
2024-01-06 07:08:00,cooling,on,low,0.3531123298284846
2024-01-06 07:09:00,off,off,low,0.7389588291228395
2024-01-06 07:10:00,cooling,on,low,0.4291976430020812
2024-01-06 07:11:00,off,off,low,0.5683435851799493
2024-01-06 07:12:00,cooling,on,low,0.8859726608108154
2024-01-06 07:13:00,off,off,low,0.7919440790423254
2024-01-06 07:14:00,cooling,on,low,0.8079560143801203
2024-01-06 07:15:00,off,off,low,0.8164619428368474
2024-01-06 07:16:00,cooling,on,low,0.6717272040729347
2024-01-06 07:17:00,off,off,low,0.746360354317487
2024-01-06 07:18:00,cooling,on,low,0.5153765487805724
2024-01-06 07:19:00,off,off,low,0.8990677359437105
2024-01-06 07:20:00,cooling,on,low,0.46777330179278703
2024-01-06 07:21:00,off,off,low,0.6540044419821118
2024-01-06 07:22:00,cooling,on,low,0.469237006992716
2024-01-06 07:23:00,off,off,low,0.3672426303360439
2024-01-06 07:24:00,cooling,on,low,0.6405514889062061
2024-01-06 07:25:00,off,off,low,0.5120092025196838
2024-01-06 07:26:00,cooling,on,low,0.6499315605140327
2024-01-06 07:27:00,off,off,low,0.6352070859989958
2024-01-06 07:28:00,cooling,on,low,0.625354037486137
2024-01-06 07:29:00,off,off,low,0.37398067322791767
2024-01-06 07:30:00,cooling,on,low,0.5641084646102144
2024-01-06 07:31:00,off,off,low,0.7872023636392751
2024-01-06 07:32:00,cooling,on,low,0.48908609732678154
2024-01-06 07:33:00,off,off,low,0.5662989031752391
2024-01-06 07:34:00,cooling,on,low,0.5962989541921608
2024-01-06 07:35:00,off,off,low,0.8176387875550468
2024-01-06 07:36:00,cooling,on,low,0.6933598615356114
2024-01-06 07:37:00,off,off,low,0.3601215209023884
2024-01-06 07:38:00,cooling,on,low,0.8191025914830128
2024-01-06 07:39:00,off,off,low,0.799239585289254
2024-01-06 07:40:00,cooling,on,low,0.7521875883595053
2024-01-06 07:41:00,off,off,low,0.5796348109913025
2024-01-06 07:42:00,cooling,on,low,0.7545272300914841
2024-01-06 07:43:00,off,off,low,0.5872452375856543
2024-01-06 07:44:00,cooling,on,low,0.7419741205962977
2024-01-06 07:45:00,off,off,low,0.8280660989835218
2024-01-06 07:46:00,cooling,on,low,0.8343249510783581
2024-01-06 07:47:00,off,off,low,0.5727471445124728
2024-01-06 07:48:00,cooling,on,low,0.8156056076112177
2024-01-06 07:49:00,off,off,low,0.3608744283046279
2024-01-06 07:50:00,cooling,on,low,0.3610916504920686
2024-01-06 07:51:00,off,off,low,0.628960168120488
2024-01-06 07:52:00,cooling,on,low,0.6911067710737614
2024-01-06 07:53:00,off,off,low,0.3917962655870416
2024-01-06 07:54:00,cooling,on,low,0.5833080268835957
2024-01-06 07:55:00,off,off,low,0.35661760068955384
2024-01-06 07:56:00,cooling,on,low,0.6612596913319863
2024-01-06 07:57:00,off,off,low,0.8130564220517087
2024-01-06 07:58:00,cooling,on,low,0.7425833856117143
2024-01-06 07:59:00,off,off,low,0.5269749314575628
2024-01-06 08:00:00,cooling,on,low,0.896276277982273
2024-01-06 08:01:00,off,off,low,0.697760985879682
2024-01-06 08:02:00,cooling,on,low,0.7891490606654875
2024-01-06 08:03:00,off,off,low,0.7018184323750396
2024-01-06 08:04:00,cooling,on,low,0.893649774652276
2024-01-06 08:05:00,off,off,low,0.7928158603306639
2024-01-06 08:06:00,cooling,on,low,0.6116539307372644
2024-01-06 08:07:00,off,off,low,0.5201277377025539
2024-01-06 08:08:00,cooling,on,low,0.7092928974893055
2024-01-06 08:09:00,off,off,low,0.6541330852842053
2024-01-06 08:10:00,cooling,on,low,0.6776103546165273
2024-01-06 08:11:00,off,off,low,0.5058070597702542
2024-01-06 08:12:00,cooling,on,low,0.5572370523423327
2024-01-06 08:13:00,off,off,low,0.6348579449343899
2024-01-06 08:14:00,cooling,on,low,0.8035700411531059
2024-01-06 08:15:00,off,off,low,0.757745350657742
2024-01-06 08:16:00,cooling,on,low,0.37119352230167424
2024-01-06 08:17:00,off,off,low,0.4473325500116351
2024-01-06 08:18:00,cooling,on,low,0.31599463495981645
2024-01-06 08:19:00,off,off,low,0.30477634077935484
2024-01-06 08:20:00,cooling,on,low,0.43462528156814506
2024-01-06 08:21:00,off,off,low,0.7795925688055978
2024-01-06 08:22:00,cooling,on,low,0.8428485949046323
2024-01-06 08:23:00,off,off,low,0.5350610195391589
2024-01-06 08:24:00,cooling,on,low,0.6379191579640072
2024-01-06 08:25:00,off,off,low,0.7236315611732285
2024-01-06 08:26:00,cooling,on,low,0.871762019551036
2024-01-06 08:27:00,off,off,low,0.8477593423784591
2024-01-06 08:28:00,cooling,on,low,0.33431538202882793
2024-01-06 08:29:00,off,off,low,0.4488995059255685
2024-01-06 08:30:00,cooling,on,low,0.3294867263731063
2024-01-06 08:31:00,off,off,low,0.6699254525934308
2024-01-06 08:32:00,cooling,on,low,0.7262959898835835
2024-01-06 08:33:00,off,off,low,0.4849700474139069
2024-01-06 08:34:00,cooling,on,low,0.8123111448799287
2024-01-06 08:35:00,off,off,low,0.5716876502468986
2024-01-06 08:36:00,cooling,on,low,0.8990289090582075
2024-01-06 08:37:00,off,off,low,0.30023981555359497
2024-01-06 08:38:00,cooling,off,low,0.365693825051134
2024-01-06 08:39:00,off,off,low,0.48107594576120427
2024-01-06 08:40:00,cooling,on,low,0.3153045587722279
2024-01-06 08:41:00,off,off,low,0.7694036746429505
2024-01-06 08:42:00,cooling,on,low,0.33166307272277235
2024-01-06 08:43:00,off,off,low,0.7493877799762965
2024-01-06 08:44:00,cooling,on,low,0.33154107527372967
2024-01-06 08:45:00,off,off,low,0.4516363587918274
2024-01-06 08:46:00,cooling,on,low,0.8047660893951178
2024-01-06 08:47:00,off,off,low,0.8706571765426345
2024-01-06 08:48:00,cooling,on,low,0.5487158055963074
2024-01-06 08:49:00,off,off,low,0.8819633785875309
2024-01-06 08:50:00,cooling,on,low,0.6761285542551256
2024-01-06 08:51:00,off,off,low,0.5495010734597588
2024-01-06 08:52:00,cooling,on,low,0.7816808063807502
2024-01-06 08:53:00,off,off,low,0.47719711208412074
2024-01-06 08:54:00,cooling,on,low,0.459477756816131
2024-01-06 08:55:00,off,off,low,0.6939286061466446
2024-01-06 08:56:00,cooling,on,low,0.534292417180857
2024-01-06 08:57:00,off,off,low,0.3815508161669877
2024-01-06 08:58:00,cooling,on,low,0.3401785411739453
2024-01-06 08:59:00,off,off,low,0.7727055457490865
2024-01-06 09:00:00,cooling,on,low,0.7055464390814068
2024-01-06 09:01:00,off,off,low,0.547078934763962
2024-01-06 09:02:00,cooling,off,low,0.837736581102634
2024-01-06 09:03:00,off,off,low,0.5465140514655598
2024-01-06 09:04:00,cooling,on,low,0.7261772828792301
2024-01-06 09:05:00,off,off,low,0.8454691651243758
2024-01-06 09:06:00,cooling,on,low,0.8044292752250661
2024-01-06 09:07:00,off,off,low,0.6066628658037474
2024-01-06 09:08:00,cooling,on,low,0.7083818354680397
2024-01-06 09:09:00,off,off,low,0.5481994660364214
2024-01-06 09:10:00,cooling,on,low,0.6883183033764684
2024-01-06 09:11:00,off,off,low,0.45453146300723757
2024-01-06 09:12:00,cooling,on,low,0.560845268261732
2024-01-06 09:13:00,off,off,low,0.4257274425611034
2024-01-06 09:14:00,cooling,on,low,0.3229109716077288
2024-01-06 09:15:00,off,off,low,0.6531239103452234
2024-01-06 09:16:00,cooling,on,low,0.8186576072104785
2024-01-06 09:17:00,off,off,low,0.3153469647739149
2024-01-06 09:18:00,cooling,on,low,0.41761784443757755
2024-01-06 09:19:00,off,off,low,0.5761110355622521
2024-01-06 09:20:00,cooling,on,low,0.6995380901053521
2024-01-06 09:21:00,off,off,low,0.4027375162019319
2024-01-06 09:22:00,cooling,on,low,0.33401689738237456
2024-01-06 09:23:00,off,off,low,0.6114292306361335
2024-01-06 09:24:00,cooling,on,low,0.7912258278343853
2024-01-06 09:25:00,off,off,low,0.32114094558766276
2024-01-06 09:26:00,cooling,on,low,0.5096216702154155
2024-01-06 09:27:00,off,off,low,0.6981088456760012
2024-01-06 09:28:00,cooling,on,low,0.3784452036614802
2024-01-06 09:29:00,off,off,low,0.4415680661356541
2024-01-06 09:30:00,cooling,on,low,0.6212955862717597
2024-01-06 09:31:00,off,off,low,0.8719390178185309
2024-01-06 09:32:00,cooling,on,low,0.4724055709462537
2024-01-06 09:33:00,off,off,low,0.5925164527324263
2024-01-06 09:34:00,cooling,on,low,0.539958517838651
2024-01-06 09:35:00,off,off,low,0.8384380032180481
2024-01-06 09:36:00,cooling,on,low,0.34313391841866936
2024-01-06 09:37:00,off,off,low,0.6396885548044586
2024-01-06 09:38:00,cooling,on,low,0.8076718195139665
2024-01-06 09:39:00,off,off,low,0.892870546237555
2024-01-06 09:40:00,cooling,on,low,0.7192352985130845
2024-01-06 09:41:00,off,off,low,0.5279612853999147
2024-01-06 09:42:00,cooling,on,low,0.5470946115203663
2024-01-06 09:43:00,off,off,low,0.5110093318456583
2024-01-06 09:44:00,cooling,on,low,0.662167859884172
2024-01-06 09:45:00,off,off,low,0.7436434624309507
2024-01-06 09:46:00,cooling,on,low,0.7916805381533586
2024-01-06 09:47:00,off,off,low,0.5499558658099032
2024-01-06 09:48:00,cooling,off,low,0.7300251013554235
2024-01-06 09:49:00,off,off,low,0.849733555217866
2024-01-06 09:50:00,cooling,on,low,0.8524948766704232
2024-01-06 09:51:00,off,off,low,0.7224174016287856
2024-01-06 09:52:00,cooling,off,low,0.6821413156875218
2024-01-06 09:53:00,off,off,low,0.6189156453150041
2024-01-06 09:54:00,cooling,on,low,0.4099186009092771
2024-01-06 09:55:00,off,off,low,0.3741777915632511
2024-01-06 09:56:00,cooling,on,low,0.5914266040736282
2024-01-06 09:57:00,off,off,low,0.3956664937244756
2024-01-06 09:58:00,cooling,on,low,0.6461999554016016
2024-01-06 09:59:00,off,off,low,0.687421638180731
2024-01-06 10:00:00,cooling,on,low,0.6153693585120245
2024-01-06 10:01:00,off,off,low,0.3218560275075682
2024-01-06 10:02:00,cooling,on,low,0.3346367752813993
2024-01-06 10:03:00,off,off,low,0.3680047108088913
2024-01-06 10:04:00,cooling,on,low,0.39218748299300343
2024-01-06 10:05:00,off,off,low,0.8939295682616
2024-01-06 10:06:00,cooling,on,low,0.5066970101178735
2024-01-06 10:07:00,off,off,low,0.4751840241847717
2024-01-06 10:08:00,cooling,on,low,0.33135998139853745
2024-01-06 10:09:00,off,off,low,0.6811922344113579
2024-01-06 10:10:00,idle,on,low,0.6913144710787684
2024-01-06 10:11:00,off,off,low,0.4052692137471988
2024-01-06 10:12:00,idle,on,low,0.8515449245547679
2024-01-06 10:13:00,off,off,low,0.7802961279570764
2024-01-06 10:14:00,cooling,on,low,0.4381915900845048
2024-01-06 10:15:00,off,off,low,0.5915098385499225
2024-01-06 10:16:00,cooling,on,low,0.57503451371931
2024-01-06 10:17:00,off,off,low,0.5091122666053924
2024-01-06 10:18:00,idle,off,low,0.790580827695368
2024-01-06 10:19:00,off,off,low,0.3655586913726906
2024-01-06 10:20:00,cooling,on,low,0.5491885438966757
2024-01-06 10:21:00,off,off,low,0.5568186783295302
2024-01-06 10:22:00,idle,on,low,0.5812353627685078
2024-01-06 10:23:00,off,off,low,0.8168099946591771
2024-01-06 10:24:00,off,on,low,0.4309001221209008
2024-01-06 10:25:00,off,off,low,0.36175390410736363
2024-01-06 10:26:00,cooling,on,low,0.6706850776926648
2024-01-06 10:27:00,off,off,low,0.4043006849868283
2024-01-06 10:28:00,idle,on,low,0.34495925151277185
2024-01-06 10:29:00,off,off,low,0.555989532342632
2024-01-06 10:30:00,cooling,on,low,0.43178785851488455
2024-01-06 10:31:00,off,off,low,0.5167299713207902
2024-01-06 10:32:00,cooling,on,low,0.4558266480614745
2024-01-06 10:33:00,off,off,low,0.35558187763404947
2024-01-06 10:34:00,cooling,on,low,0.6362083217545209
2024-01-06 10:35:00,off,off,low,0.3162110508236914
2024-01-06 10:36:00,cooling,on,low,0.8798252087966398
2024-01-06 10:37:00,off,off,low,0.5047983130409798
2024-01-06 10:38:00,idle,on,low,0.7170945062938823
2024-01-06 10:39:00,off,off,low,0.78621772352847
2024-01-06 10:40:00,cooling,on,low,0.4674628773237331
2024-01-06 10:41:00,off,off,low,0.749243225466041
2024-01-06 10:42:00,cooling,on,low,0.7994525132548258
2024-01-06 10:43:00,off,off,low,0.4447903402869681
2024-01-06 10:44:00,cooling,on,low,0.8954968061376438
2024-01-06 10:45:00,off,off,low,0.3124132097052536
2024-01-06 10:46:00,cooling,on,low,0.43020028814132466
2024-01-06 10:47:00,off,off,low,0.7680124537661958
2024-01-06 10:48:00,cooling,on,low,0.41647861503345174
2024-01-06 10:49:00,off,off,low,0.7189559179837239
2024-01-06 10:50:00,idle,on,low,0.8133182429897423
2024-01-06 10:51:00,off,off,low,0.8755285635805561
2024-01-06 10:52:00,idle,on,low,0.5845485092401618
2024-01-06 10:53:00,off,off,low,0.8826654737892705
2024-01-06 10:54:00,cooling,on,low,0.5469733780090071
2024-01-06 10:55:00,off,off,low,0.43087682380463144
2024-01-06 10:56:00,cooling,on,low,0.6083531118508352
2024-01-06 10:57:00,off,off,low,0.6898939465868956
2024-01-06 10:58:00,idle,on,low,0.5747779896299663
2024-01-06 10:59:00,off,off,low,0.640183466380075
2024-01-06 11:00:00,idle,on,low,0.5498455126363132
2024-01-06 11:01:00,off,off,low,0.6148571724127498
2024-01-06 11:02:00,idle,off,low,0.871557403167937
2024-01-06 11:03:00,off,off,low,0.5998986915217992
2024-01-06 11:04:00,idle,on,low,0.4519077796855562
2024-01-06 11:05:00,off,off,low,0.7552479729075425
2024-01-06 11:06:00,idle,on,low,0.5025506746689297
2024-01-06 11:07:00,off,off,low,0.7897243024928344
2024-01-06 11:08:00,idle,on,low,0.33410519339033107
2024-01-06 11:09:00,off,off,low,0.49930678626521485
2024-01-06 11:10:00,idle,on,low,0.35661594495638366
2024-01-06 11:11:00,off,off,low,0.35119069454749885
2024-01-06 11:12:00,idle,on,low,0.6950337355034624
2024-01-06 11:13:00,off,off,low,0.5312008808121644
2024-01-06 11:14:00,idle,on,low,0.8228873651910675
2024-01-06 11:15:00,off,off,low,0.6098430827241175
2024-01-06 11:16:00,idle,on,low,0.47720593270336964
2024-01-06 11:17:00,off,off,low,0.7325333327773169
2024-01-06 11:18:00,idle,on,low,0.6744100749514199
2024-01-06 11:19:00,off,off,low,0.7797567724975221
2024-01-06 11:20:00,idle,on,low,0.6861529658051311
2024-01-06 11:21:00,off,off,low,0.40020805025935213
2024-01-06 11:22:00,idle,on,low,0.7021860226002397
2024-01-06 11:23:00,off,off,low,0.5349295185694862
2024-01-06 11:24:00,idle,on,low,0.5778858181545409
2024-01-06 11:25:00,off,off,low,0.8529387454424069
2024-01-06 11:26:00,idle,on,low,0.5159784277786482
2024-01-06 11:27:00,off,off,low,0.6671754857945034
2024-01-06 11:28:00,idle,on,low,0.5180890400473437
2024-01-06 11:29:00,off,off,low,0.35683649121467503
2024-01-06 11:30:00,off,on,low,0.5721152052289804
2024-01-06 11:31:00,off,off,low,0.6582369026757912
2024-01-06 11:32:00,idle,on,low,0.5445019752225593
2024-01-06 11:33:00,off,off,low,0.5343997108069106
2024-01-06 11:34:00,idle,on,low,0.7922271083366382
2024-01-06 11:35:00,off,off,low,0.3178111033736821
2024-01-06 11:36:00,idle,on,low,0.477351238044072
2024-01-06 11:37:00,off,off,low,0.787054359226327
2024-01-06 11:38:00,idle,on,low,0.8523180891666984
2024-01-06 11:39:00,off,off,low,0.547379751504497
2024-01-06 11:40:00,idle,on,low,0.8332765459176459
2024-01-06 11:41:00,off,off,low,0.4193580732750196
2024-01-06 11:42:00,idle,on,low,0.4328562407161036
2024-01-06 11:43:00,off,off,low,0.8077148259508822
2024-01-06 11:44:00,idle,on,low,0.8419546448043711
2024-01-06 11:45:00,off,off,low,0.4336834607776005
2024-01-06 11:46:00,idle,on,low,0.3355945139811667
2024-01-06 11:47:00,off,off,low,0.3541944822331726
2024-01-06 11:48:00,idle,on,low,0.456828501225818
2024-01-06 11:49:00,off,off,low,0.756869446288077
2024-01-06 11:50:00,idle,on,low,0.6059950966777697
2024-01-06 11:51:00,off,off,low,0.5733533053456619
2024-01-06 11:52:00,idle,on,low,0.6504839586996006
2024-01-06 11:53:00,off,off,low,0.8341338680773118
2024-01-06 11:54:00,idle,on,low,0.3542582277393945
2024-01-06 11:55:00,off,off,low,0.7168344765819488
2024-01-06 11:56:00,idle,on,low,0.8560745073932432
2024-01-06 11:57:00,off,off,low,0.42801002505504004
2024-01-06 11:58:00,idle,on,low,0.8026633895771007
2024-01-06 11:59:00,off,off,low,0.7188148264557014
2024-01-06 12:00:00,idle,on,low,0.3086811216438868
2024-01-06 12:01:00,off,off,low,0.43896700821727697
2024-01-06 12:02:00,idle,on,low,0.6635068565375285
2024-01-06 12:03:00,off,off,low,0.6014402036947271
2024-01-06 12:04:00,idle,on,low,0.6167617515161197
2024-01-06 12:05:00,off,off,low,0.43915825476409365
2024-01-06 12:06:00,idle,on,low,0.705002082425176
2024-01-06 12:07:00,off,off,low,0.4598510225620661
2024-01-06 12:08:00,off,on,low,0.5336609798870724
2024-01-06 12:09:00,off,off,low,0.5213495495280458
2024-01-06 12:10:00,idle,on,low,0.7032150132719392
2024-01-06 12:11:00,off,off,low,0.35415165700993045
2024-01-06 12:12:00,idle,on,low,0.42332514062411114
2024-01-06 12:13:00,off,off,low,0.4202982424110407
2024-01-06 12:14:00,idle,on,low,0.36505480446942606
2024-01-06 12:15:00,off,off,low,0.4245569873018754
2024-01-06 12:16:00,idle,on,low,0.6642361607540126
2024-01-06 12:17:00,off,off,low,0.739300902524513
2024-01-06 12:18:00,idle,on,low,0.6961820681814737
2024-01-06 12:19:00,off,off,low,0.5851128827885295
2024-01-06 12:20:00,idle,on,low,0.3314607426576382
2024-01-06 12:21:00,off,off,low,0.8754042064120651
2024-01-06 12:22:00,idle,on,low,0.40084587650249515
2024-01-06 12:23:00,off,off,low,0.7010528222434025
2024-01-06 12:24:00,idle,on,low,0.8477343692892667
2024-01-06 12:25:00,off,off,low,0.7186662575885931
2024-01-06 12:26:00,idle,on,low,0.43082978411337014
2024-01-06 12:27:00,off,off,low,0.48947777925841385
2024-01-06 12:28:00,idle,on,low,0.3181235202066571
2024-01-06 12:29:00,off,off,low,0.6676549445052682
2024-01-06 12:30:00,idle,on,low,0.6677957885289401
2024-01-06 12:31:00,off,off,low,0.7353003488258276
2024-01-06 12:32:00,idle,on,low,0.3065977735653728
2024-01-06 12:33:00,off,off,low,0.79070477329468
2024-01-06 12:34:00,idle,on,low,0.7432265744401849
2024-01-06 12:35:00,off,off,low,0.3845319657144533
2024-01-06 12:36:00,idle,on,low,0.5085759655613872
2024-01-06 12:37:00,off,off,low,0.6831149357425301
2024-01-06 12:38:00,idle,on,low,0.5974781249641967
2024-01-06 12:39:00,off,off,low,0.36905655834075746
2024-01-06 12:40:00,idle,on,low,0.35240722508195393
2024-01-06 12:41:00,off,off,low,0.768873779464855
2024-01-06 12:42:00,idle,on,low,0.3935802708106859
2024-01-06 12:43:00,off,off,low,0.40325560435826613
2024-01-06 12:44:00,idle,on,low,0.7985538752140546
2024-01-06 12:45:00,off,off,low,0.6672837807379303
2024-01-06 12:46:00,idle,on,low,0.6628293648923835
2024-01-06 12:47:00,off,off,low,0.587607462818004
2024-01-06 12:48:00,idle,on,low,0.6413970086413746
2024-01-06 12:49:00,off,off,low,0.6610618142230866
2024-01-06 12:50:00,idle,on,low,0.8806957409061482
2024-01-06 12:51:00,off,off,low,0.43378398448054756
2024-01-06 12:52:00,idle,on,low,0.42873745182027545
2024-01-06 12:53:00,off,off,low,0.3343310926231894
2024-01-06 12:54:00,idle,on,low,0.6949192792855934
2024-01-06 12:55:00,off,off,low,0.6294253084933572
2024-01-06 12:56:00,idle,on,low,0.36674352230798385
